,mjd_start,mjd_end,mjd_mean,n_expected,n_actual,good_data,avg_mag_auto,avg_mag_aper1,avg_mag_aper2,avg_phot_aper2,avg_magzero,avg_magzero_std
0,54193.57280119213,54213.10057891204,54203.336690052085,702.9999979166896,572.0,True,7.225262712359928,7.36582075431797,7.268867257814475,-10.831691608391607,18.100558866206082,0.10043654677957933
1,54227.62886665509,54250.044935798614,54238.83690122685,806.9784891668824,644.0,True,1.5527950310559005e+17,7.520449007175279,7.388991274256025,-10.737480947204968,18.126472221460993,0.11251007321813827
2,54538.266562557874,54557.711009502316,54547.988786030095,700.0000899999286,598.0,True,7.215516046293763,7.3731279024810545,7.268578420875703,-10.832496655518396,18.101075076394096,0.09679814431147744
3,54616.683734756945,54638.48940452546,54627.58656964121,785.0041116666107,652.0,True,1.5337423312883437e+17,7.447883698599296,7.33713089185083,-10.814683588957054,18.151814480807886,0.0990879563697394
4,54882.8221180787,54902.211006921294,54892.51656249999,697.9999983333691,614.0,True,7.221466757478993,7.366391252593,7.268400812853587,-10.843323208469055,18.11172402132264,0.09639886712072411
5,55005.0726525,55027.517130127315,55016.29489131366,808.0011945833685,616.0,True,7.250857373724232,7.479258266581374,7.349423412685271,-10.80529659090909,18.154720003594363,0.10250039372431763
6,55227.322118125,55246.7665625463,55237.04434033565,699.9999991668155,666.0,True,7.209985566195926,7.379917007637369,7.270905971601333,-10.841483798798798,18.11238977040013,0.09790030098570862
7,55394.10041416666,55416.572708391206,55405.336561278935,809.0025920835324,726.0,True,7.2709540296166795,7.472949139809517,7.3448869359527675,-10.800654242424242,18.14554117837701,0.10278500257482609
8,55571.849895879626,55590.822118206015,55581.33600704282,683.0000037499995,584.0,True,7.21961288574689,7.3630713104044245,7.267137423418124,-10.84583102739726,18.112968450815384,0.09721138238410419
9,55783.21150039352,55805.767129594904,55794.48931499421,812.0026512499026,663.0,True,1.5082956259426848e+17,7.4836087499899895,7.359030032041271,-10.783654419306183,18.142684451347453,0.10341178872586317
10,55916.37767363426,55935.5721180787,55925.97489585648,690.9999999997672,537.0,True,7.2196271973706185,7.373562709474901,7.273895186197434,-10.839456927374302,18.113352113571736,0.09838352247014388
11,56172.32259322917,56194.62822961806,56183.47541142361,803.0029100000393,670.0,True,1.492537313432836e+17,7.460408056761442,7.34793599705995,-10.794293283582089,18.142229280642038,0.10250338656698198
12,56260.933229201386,56280.37767365741,56270.6554514294,700.0000004167669,608.0,True,7.2181620523299665,7.37326576943523,7.274442035882598,-10.837444046052632,18.111886081935232,0.09901746602916721
13,56561.739260393515,56583.822683530096,56572.78097196181,795.0032329169044,682.0,True,7.258456253228621,7.4880805494163045,7.349774053815131,-10.790584134897362,18.14035818871249,0.10175098080256391
14,56605.48878475695,56624.5165625,56615.00267362848,684.9999987499032,529.0,True,7.229593157286762,7.418168393581658,7.301323403033454,-10.774058468809073,18.075381871842527,0.11174189129390609
15,56950.20425925926,56965.358761574076,56957.781510416666,545.5620833332941,13.0,True,7.435294997611413,7.437725766842182,7.417574997611412,-9.304127692307691,16.72170268991911,0.31984360977290255
16,57666.29434039352,57685.37767365741,57675.836007025464,686.9999974999228,572.0,True,7.236065821905203,7.393454790436672,7.287868042184924,-10.812934965034966,18.100803007219888,0.1000842024367539
17,58013.46100699074,58029.93322924768,58021.69711811921,593.0000012498349,526.0,True,7.248133292742103,7.4019804600424814,7.297760859282026,-10.796477566539924,18.09423842582195,0.1025974852122028
18,58355.12767364583,58374.461006956015,58364.79434030093,695.9999991666118,513.0,True,1.949317738791423e+17,7.411385448176215,7.3043341811196845,-10.785862962962963,18.090197144082648,0.10476983244389157
19,58700.57211810185,58718.98878476852,58709.78045143519,662.9999999999127,599.0,True,1.669449081803005e+17,7.3974534630643305,7.2931946984566505,-10.802956093489149,18.096150791945803,0.09970598263231395
20,59045.93322921296,59057.98878476852,59051.961006990736,433.9999999999709,371.0,True,7.222659260553941,7.375628802332916,7.274458721470383,-10.824701078167116,18.0991597996375,0.09506615641249985
