,mjd_start,mjd_end,mjd_mean,n_expected,n_actual,good_data,avg_mag_auto,avg_mag_aper1,avg_mag_aper2,avg_phot_aper2,avg_magzero,avg_magzero_std
0,54192.57280111111,54212.072801064816,54202.32280108797,701.9999983333109,539.0,True,11.03168895422686,11.200859046991239,11.06291003029365,-7.037481484230056,18.100391514523704,0.0990496365623404
1,54226.962196886576,54248.96159813657,54237.96189751157,791.9784449998406,646.0,True,1.5479876160990714e+17,11.252718396754663,1.5479876160990714e+17,-6.8660087770897835,18.124727854958998,0.11223654054487012
2,54537.2943434375,54556.71100696759,54547.002675202544,698.999887083366,656.0,True,11.033925902867201,11.200552701647688,11.069845796159884,-7.031323216463415,18.1011690126233,0.09678761298023773
3,54615.29484659722,54637.32273497685,54626.308790787036,793.0039816665812,657.0,True,1.0654490106544901e+18,11.269477932095347,11.133753639857902,-7.0165373059360725,18.150290945793977,0.09870350768311388
4,54881.8498958912,54900.294344421294,54891.07212015625,664.0001470833085,620.0,True,11.026298374451791,11.199808213161468,11.068630180903405,-7.042875725806452,18.11150590670986,0.09534032276960798
5,55004.15598619213,55026.26713013889,55015.21155816551,796.0011820835061,701.0,True,11.088803036335008,11.279369341613181,1.4265335235378032e+17,-6.87696945791726,18.155919170429158,0.10178051066765667
6,55226.322118055556,55245.46100701389,55235.89156253472,689.0000024999608,661.0,True,11.011365774555292,11.194299677732298,11.055964836582525,-7.056191966717096,18.11215680329962,0.09652245556966117
7,55393.48930094908,55415.40603832176,55404.44766963542,789.0025454165298,678.0,True,11.096737118494492,11.27405537808151,11.129794743863222,-7.015400471976402,18.14519521583962,0.10226052508382884
8,55570.87767363426,55590.23878474537,55580.55822918982,696.9999999999418,604.0,True,11.046466862675244,11.209385571284514,11.084595786516305,-7.028361357615894,18.1129571441322,0.09667775600827444
9,55782.32260846065,55804.62823717592,55793.47542281829,803.0026337497984,600.0,True,8.333333333333334e+17,11.259813759640885,11.109640042974219,-7.0331586,18.142798642974217,0.10294813382197072
10,55915.40545142361,55932.54434030093,55923.974895862266,616.9999995833205,498.0,True,11.022156698387638,11.190275875094464,11.057552180315348,-7.055685200803214,18.11323738111856,0.09731134092954455
11,56171.21147797454,56193.46155895833,56182.336518466436,801.0029154166114,621.0,True,1.610305958132045e+17,11.258191993027102,11.115594537310516,-7.032474798711754,18.14806933602227,0.10106334058885065
12,56259.93323392361,56279.37767363426,56269.655453778934,699.9998295833648,623.0,True,11.029744998286631,11.203890391545059,11.07083511064618,-7.0410410593900465,18.111876170036233,0.09822798295277316
13,56560.267032013886,56582.21156609954,56571.23929905672,790.0032270835654,681.0,True,4.405286343612335e+17,11.288963538885692,1.4684287812041117e+17,-6.858814713656388,18.142457356800524,0.10107289236049109
14,56604.48878474537,56623.849895949075,56614.16934034722,697.0000033333199,467.0,True,2.1413276231263382e+17,11.205760476323196,11.064564480605851,-7.012435631691649,18.0770001122975,0.10903303113224262
15,57665.15545148148,57683.98878476852,57674.572118125,677.9999983333983,575.0,True,11.061908839236317,11.223823934888493,11.102527621845013,-6.998230765217392,18.100758387062402,0.09946778345708432
16,58009.62767356481,58028.93322921296,58019.280451388884,695.000003333349,543.0,True,11.03128671737966,11.211872315906364,11.071740437453325,-7.022033186003683,18.093773623457004,0.10135562464921648
17,58354.15545144676,58373.46100696759,58363.80822920718,694.9999987500196,568.0,True,11.037494080916524,11.211714116127794,11.073657883733429,-7.015972711267606,18.089630595001033,0.10317138361283419
18,58698.82211811343,58717.98878479167,58708.40545145255,690.0000004166504,579.0,True,1.7271157167530224e+17,11.221201509103462,1.7271157167530224e+17,-6.821974766839378,18.09588700133144,0.09866249934576965
19,59043.683229236114,59057.98878476852,59050.83600700232,514.9999991664954,415.0,True,11.06051919098838,11.216925528337777,11.093141697012477,-7.006105975903615,18.09924767291609,0.0949498034009818
