,mjd_start,mjd_end,mjd_mean,n_expected,n_actual,good_data,avg_mag_auto,avg_mag_aper1,avg_mag_aper2,avg_phot_aper2,avg_magzero,avg_magzero_std
0,54192.711690069445,54212.267245613424,54202.489467841435,703.9999995832331,538.0,True,9.105484885092384,9.40256594457194,9.266204699218779,-8.834209275092936,18.100413974311717,0.09916477844113493
1,54226.76775155093,54249.100487696756,54237.93411962384,803.9785012498323,744.0,True,4.032258064516129e+17,9.519451190882652,9.350044040345018,-8.78029311827957,18.130337158624588,0.11038756785829605
2,54537.40545572917,54556.87767362269,54547.14156467593,700.999844166683,664.0,True,9.113519041741498,9.388025924271618,9.257562565837883,-8.843630843373493,18.101193409211376,0.09695517674158849
3,54615.32262359954,54637.51717890046,54626.41990125,799.0039908331528,665.0,True,1.5037593984962406e+17,9.445911957261739,9.318250122675273,-8.832624,18.150874122675273,0.09878870317543435
4,54881.98878954861,54900.266562557874,54891.12767605324,657.9998283335008,629.0,True,9.133205174162946,9.382768767167716,9.251605126468192,-8.85986413354531,18.111469260013504,0.09554144780421896
5,55004.10042671296,55026.51713015046,55015.30877843171,807.0013237499516,673.0,True,9.129895488783111,9.447985637371524,9.316286558619664,-8.842074725111441,18.158361283731104,0.10114869369665547
6,55226.461007025464,55245.90545148148,55236.18322925347,700.0000004165049,686.0,True,9.08951018850132,9.382380203078577,9.252189503370126,-8.860068250728864,18.112257754098987,0.09704147358694717
7,55393.60041244213,55415.60048337963,55404.60044791088,792.0025537500624,716.0,True,9.144734482773083,9.456260809588725,9.316674636404368,-8.82862560055866,18.145300236963028,0.10231145352238921
8,55571.01656253472,55590.43322922454,55580.724895879626,699.0000008333882,590.0,True,9.109710190705899,9.374067038163524,9.247983326299119,-8.864930372881357,18.112913699180474,0.09646594190003983
9,55782.43372006944,55804.82268221065,55793.62820114005,806.0026370835258,626.0,True,1.597444089456869e+17,9.485776253119033,9.330468217975262,-8.810184664536742,18.140652882512004,0.10324251712116583
10,55915.54434030093,55933.18322924768,55924.36378477431,635.0000020832231,535.0,True,9.151757188955004,9.37605264689893,9.256740067459678,-8.856535551401869,18.113275618861547,0.09775170217638816
11,56171.60036832176,56193.656004027776,56182.62818617477,794.0028854167031,675.0,True,4.444444444444444e+17,9.442949899890476,9.31278908507566,-8.830359555555555,18.143148640631217,0.10134512781358505
12,56260.09989586806,56279.40545142361,56269.75267364584,694.9999999999709,634.0,True,9.151792366296544,9.375918107621466,9.25517884894639,-8.856684905362775,18.111863754309162,0.0985788518443785
13,56560.2114762037,56582.21156609954,56571.21152115162,792.0032362501952,716.0,True,9.161144310351538,9.472023514262151,9.331263653926955,-8.808980363128493,18.140244017055448,0.10119632018233139
14,56604.62767363426,56623.87767366898,56614.25267365162,693.0000012499513,491.0,True,9.127528026431174,9.416734971441358,9.27990209975093,-8.796176720977597,18.076078820728526,0.10987974257947375
15,56950.20425925926,56962.390011574076,56956.297135416666,438.68708333329414,8.0,True,9.219248239212037,9.338993239212037,9.237860739212037,-7.4904575,16.728318239212037,0.3355038322467805
16,57665.238784814814,57683.98878476852,57674.61378479167,674.9999983333109,579.0,True,3.454231433506045e+17,9.394292167027002,9.250322806059815,-8.850489274611398,18.100812080671215,0.09949114165556121
17,58009.73878476852,58029.099895914354,58019.41934034144,697.000001250155,547.0,True,9.079840546300495,9.430270601145102,9.270612685240163,-8.8233823583181,18.093995043558266,0.10142788488178149
18,58355.3498958912,58373.627677916666,58364.48878690394,658.0001529166766,560.0,True,9.079547177595412,9.43705385616684,9.270344749023982,-8.820927517857143,18.091272266881123,0.10278357423553464
19,58698.82211811343,58718.15545136574,58708.48878473959,695.999997083185,602.0,True,9.110110912258364,9.405714134849726,9.260651178039094,-8.835378588039866,18.09602976607896,0.09871596576895994
20,59043.349895879626,59057.98878476852,59050.66934032407,527.0000000000582,419.0,True,9.059164600248314,9.403510566835427,9.255483526262633,-8.843765155131265,18.0992486813939,0.09494365658314409
