,mjd_start,mjd_end,mjd_mean,n_expected,n_actual,good_data,avg_mag_auto,avg_mag_aper1,avg_mag_aper2,avg_phot_aper2,avg_magzero,avg_magzero_std
0,54193.10057880787,54212.46169001157,54202.78113440972,697.0000033333199,54.0,True,3.7037037037037036e+18,12.529072470811915,1.8518518518518518e+18,-3.723580370370371,18.101233211552657,0.10281772267094376
1,54227.2399759375,54249.32271461806,54238.28134527778,794.978592500207,68.0,True,4.411764705882353e+18,1.4705882352941176e+18,1.4705882352941176e+18,-4.143475735294117,18.151016013644725,0.10228861595916736
2,54538.43322918982,54557.15545385417,54547.79434152199,674.0000879166182,70.0,True,4.2857142857142856e+18,12.620735153116499,1.4285714285714286e+18,-4.105429857142857,18.101799438830785,0.10122262463226327
3,54617.51706809028,54634.2671671412,54625.892117615746,603.0035658331763,55.0,True,1.2727272727272727e+19,1.818181818181818e+18,1.818181818181818e+18,-3.8264852727272722,18.14627008648265,0.09930801245644319
4,54882.48878951389,54901.766562557874,54892.12767603588,693.9998295834521,47.0,True,6.382978723404255e+18,12.534144839315216,12.44720462654925,-5.664857234042553,18.11206186059181,0.09802967109809997
5,55005.01709689815,55023.294911226854,55014.156004062505,658.0013158334477,59.0,True,1.6949152542372882e+18,12.646218806497606,12.497559145480656,-5.661112542372881,18.158671687853538,0.09699637907357946
6,55227.48878475695,55246.23878479167,55236.86378477431,675.0000012499513,81.0,True,1.234567901234568e+18,12.57573694729087,12.483522502846423,-5.629611481481482,18.11313398432791,0.10139648238947371
7,55394.32263715278,55415.90603980324,55405.11433847801,777.0024954165565,62.0,True,1.6129032258064517e+18,12.371880648192128,12.181991938514711,-5.967250967741935,18.149242906256646,0.09927518287092633
8,55571.5721180787,55590.5443403125,55581.0582291956,683.0000004168833,51.0,True,1.9607843137254902e+18,12.32740062718859,12.228818274247415,-5.885531372549021,18.114349646796434,0.10154375876572534
9,55782.76705446759,55803.60045621528,55793.18375534144,750.0024629167747,46.0,True,1.9565217391304348e+19,2.173913043478261e+18,4.347826086956522e+18,-1.1749104347826087,18.139604566391657,0.09872019435783072
10,55916.3498958912,55932.7943403125,55924.57211810185,591.9999991668155,31.0,True,12.394477988315707,12.45811089154151,12.407643794767317,-5.705888709677421,18.113532504444738,0.10050289489844566
11,56172.43370476852,56188.68376428241,56180.55873452546,585.0021425001032,91.0,True,1.7582417582417582e+19,1.0989010989010989e+18,2.1978021978021978e+18,-3.702302197802198,18.1469572290693,0.09571955325065855
12,56263.12767363426,56279.76656357639,56271.44711860533,599.0000379166449,49.0,True,12.412680969205583,12.490925459001502,12.456680561042315,-5.655476530612245,18.112157091654563,0.10254917364252845
13,56561.35036986111,56583.12823636574,56572.23930311343,784.0031941666093,69.0,True,1.4492753623188406e+18,1.4492753623188406e+18,1.4492753623188406e+18,-4.245003768115942,18.151980806135096,0.0981671037734766
14,56605.68323346065,56623.04434325232,56614.36378835648,624.9999524999585,36.0,True,12.4261937244161,12.51487594663832,12.46158094663832,-5.6175783333333325,18.079159279971655,0.10962014415020398
15,57666.29434039352,57683.84989586806,57675.07211813079,631.9999970833305,70.0,True,2.857142857142857e+18,12.584048633768353,12.471060490911212,-5.631160142857145,18.102220633768354,0.09601254740644184
16,58010.2665625463,58029.40545145833,58019.83600700232,689.0000008332718,62.0,True,6.451612903225807e+18,12.615293330295934,12.464912362554,-5.631750000000001,18.096662362553992,0.09886375846567466
17,58354.683229236114,58372.29434443287,58363.488786834496,634.0001470832212,59.0,True,8.47457627118644e+18,12.670068235065008,12.493916879132804,-5.591335423728813,18.085252302861623,0.14329101059089264
18,58702.40545142361,58718.46100699074,58710.43322920718,578.0000004167086,48.0,True,12.440285862873395,12.510805237873397,12.450716904540064,-5.647807083333333,18.098523987873396,0.0955466286122005
19,59043.82211811343,59057.2665625463,59050.54434032986,483.99999958329136,57.0,True,1.2280701754385965e+19,12.610620654531111,1.7543859649122806e+18,-3.827693333333334,18.100649601899534,0.09415996600288276
