,mjd_start,mjd_end,mjd_mean,n_expected,n_actual,good_data,avg_mag_auto,avg_mag_aper1,avg_mag_aper2,avg_phot_aper2,avg_magzero,avg_magzero_std
0,54192.9339122338,54212.43391221065,54202.68391222222,701.9999991665245,572.0,True,9.369494221321986,9.542108312231077,9.432748714328978,-8.667729982517484,18.100478696846462,0.09958590674985882
1,54227.01775269676,54249.23938119213,54238.12856694445,799.9786258332606,619.0,True,3.231017770597738e+17,9.655574039144316,9.508966413942376,-8.613901486268174,18.12286790021055,0.1130376636871436
2,54537.62767447917,54557.072119606484,54547.349897042826,700.0000245833653,588.0,True,9.346181370916042,9.538110809691553,9.422036643024887,-8.678936190476191,18.10097283350108,0.09583098001179072
3,54615.850401435186,54637.71162659722,54626.781014016204,787.0041058333009,657.0,True,9.384578334798595,9.613283585940149,9.486032550932537,-8.666312861491628,18.152345412424168,0.09871290717258775
4,54882.18322925926,54900.32212255787,54891.25267590856,653.0001587498991,606.0,True,9.350284369556693,9.53210813193293,9.41794836295603,-8.69367805280528,18.11162641576131,0.09547323896099626
5,55004.57265061342,55026.71157453704,55015.64211257523,797.0012612501741,589.0,True,8.488964346349746e+17,9.617292304768197,9.4813386375356,-8.67393234295416,18.15527098048976,0.1034045764238911
6,55226.65545145833,55245.8498958912,55236.25267367477,690.9999995832914,608.0,True,9.344391415458352,9.534681596379405,9.415816563484668,-8.696289177631579,18.11210574111625,0.0964588695974852
7,55393.48930094908,55415.82270626158,55404.65600360533,804.0025912499987,577.0,True,1.733102253032929e+17,9.625941834067307,9.479520984847204,-8.663440173310224,18.142961158157426,0.10374270410518549
8,55571.21100697917,55590.37767363426,55580.79434030672,689.9999995834369,572.0,True,9.361360122313734,9.535324492943102,9.424365786649398,-8.688485297202797,18.112851083852195,0.09626829460544177
9,55782.85038809028,55805.04490515046,55793.94764662037,799.0026141665876,656.0,True,1.524390243902439e+17,9.629113838691596,9.496532634423302,-8.645795853658536,18.14232848808184,0.10286319505821796
10,55915.849895879626,55933.599895879626,55924.724895879626,639.0,531.0,True,9.35623406655335,9.535234386704008,9.423339414952595,-8.690059529190206,18.113398944142805,0.09815989889267739
11,56172.35037111111,56193.87822702546,56183.114299068286,775.0028129165294,626.0,True,1.597444089456869e+17,9.606429339582913,9.476677742138822,-8.66758428115016,18.14426202328898,0.10176629277270137
12,56260.29434030093,56279.62767366898,56269.96100698496,696.0000012500386,630.0,True,9.331692555796305,9.533084143097893,9.415844222462972,-8.696038015873016,18.11188223833599,0.09869608254554389
13,56561.711482465274,56583.100458472225,56572.40597046875,770.0031362502195,651.0,True,9.325254403620894,9.615869042637792,9.463898228505688,-8.675285360983104,18.139183589488788,0.10177491633980976
14,56604.8498958912,56623.26656253472,56614.05822921296,662.9999991666991,519.0,True,9.345486298016676,9.559469265261377,9.43119329223633,-8.64567909441233,18.07687238664866,0.11006736316250192
15,56951.19731481482,56965.358761574076,56958.27803819445,509.81208333332324,3.0,False,9.086760912221274,9.547270912221274,9.147164245554606,-7.580936666666666,16.728100912221276,0.2708234668273934
16,57665.405451412036,57683.98878476852,57674.69711809028,669.0000008333009,586.0,True,9.336323182237123,9.54219186824395,9.421613779506748,-8.679244453924916,18.100858233431666,0.09945385173800209
17,58012.57211803241,58029.29434034722,58020.93322918982,602.0000033332617,576.0,True,9.34449932376292,9.548437830707364,9.427873091124033,-8.665884774305557,18.093757865429588,0.10154433643033776
18,58354.516562557874,58373.822119108794,58364.16934083334,695.0000358331308,507.0,True,9.354826983436269,9.552891776335677,9.429507377913588,-8.656980808678501,18.086488186592085,0.10577423567566872
19,58699.82211811343,58718.3498958912,58709.08600700232,666.9999999998545,598.0,True,9.364707939536565,9.553387003081713,9.435981049904457,-8.660082859531773,18.09606390943623,0.09901996098396543
20,59043.93322922454,59057.98878476852,59050.96100699653,505.99999958323315,396.0,True,9.335843584103825,9.537288861881603,9.422828154810897,-8.676414368686867,18.099242523497765,0.09497825027666182
