,mjd_start,mjd_end,mjd_mean,n_expected,n_actual,good_data,avg_mag_auto,avg_mag_aper1,avg_mag_aper2,avg_phot_aper2,avg_magzero,avg_magzero_std
0,54191.989467824074,54211.517245613424,54201.75335671875,703.0000004165922,533.0,True,3.7523452157598496e+17,9.075492000914352,8.976013576899344,-9.124243414634147,18.100256991533488,0.09784954477675913
1,54226.073303819445,54248.18381737269,54237.128560596066,795.9784879166982,592.0,True,1.689189189189189e+17,9.18306686165191,9.055168669084344,-9.06776125,18.122929919084342,0.11196346675839292
2,54536.683229236114,54556.12767361111,54546.40545142361,699.9999974998645,566.0,True,8.913218878674323,9.070808666660188,8.971348048285629,-9.12949461130742,18.100842659593052,0.09439795178481453
3,54614.90595694444,54636.628286770836,54625.76712185764,782.0038737501309,653.0,True,8.966722517371652,9.14829962303781,9.039503849684056,-9.112670658499235,18.15217450818329,0.09763965543090918
4,54881.23878471065,54900.32212255787,54890.78045363426,687.0001624997822,631.0,True,8.922590287211762,9.07517732366184,8.973602379129352,-9.137988668779714,18.111591047909066,0.0951720939930282
5,55003.62820361111,55025.54490875,55014.586556180555,789.0013850001851,685.0,True,8.956132170281847,9.159819440354841,9.040284593639512,-9.115676423357664,18.15596101699718,0.10191814494328184
6,55225.73878476852,55245.183229236114,55235.46100700232,700.0000008335046,619.0,True,3.231017770597738e+17,9.080715133337906,8.973149737538227,-9.138887124394184,18.112036861932413,0.09573640113532293
7,55393.322633703705,55414.739369710645,55404.031001707175,771.0024962498574,602.0,True,8.967289414325347,9.177623999042956,9.050551191733984,-9.093310647840532,18.14386183957452,0.1026623911006586
8,55570.266562557874,55589.29434030093,55579.7804514294,684.9999987499032,604.0,True,1.6556291390728477e+17,9.080418526661981,8.98509351010569,-9.127819519867549,18.112913029973235,0.09591721053109573
9,55781.489272280094,55803.961568425926,55792.72542035301,809.0026612499496,700.0,True,4.2857142857142854e+17,9.17851426903305,9.052247854747336,-9.092105671428572,18.14435352617591,0.10200859459830156
10,55914.79434030093,55933.57211809028,55924.1832291956,676.0000004165922,535.0,True,8.921052757727507,9.080406215671431,8.980596066138723,-9.132762710280373,18.113358776419098,0.09760238111016101
11,56171.044810694446,56192.822667789354,56181.9337392419,784.0028554167075,640.0,True,8.978320764127016,9.161081951627017,9.048918795377016,-9.09860484375,18.14752363912702,0.10070597736499302
12,56259.34989585648,56278.54434033565,56268.94711809607,691.0000012499804,657.0,True,8.921339691589564,9.079990041665669,8.978670985349078,-9.133215768645357,18.111886753994437,0.09818618305012378
13,56560.239254085645,56582.0171209375,56571.12818751157,784.0032066666463,677.0,True,8.953631299041568,9.190193721493563,9.0522915206073,-9.089635391432793,18.14192691204009,0.1004210782424047
14,56603.8887847338,56623.183229201386,56613.536006967595,694.6000008331903,499.0,True,2.004008016032064e+17,9.120520583951564,9.005824712208078,-9.071483927855711,18.077308640063787,0.1089224924783955
15,56951.19731481482,56965.358761574076,56958.27803819445,509.81208333332324,6.0,True,8.985550946553547,9.15401094655355,9.09870594655355,-7.658919999999999,16.75762594655355,0.3886645145034793
16,57664.57211811343,57683.822118125,57674.19711811921,693.0000004164758,596.0,True,8.95260332479528,9.095515287882531,8.993804314728168,-9.106927416107382,18.10073173083555,0.09913402462315392
17,58011.01656258102,58028.37767369213,58019.69711813657,624.9999999999418,600.0,True,8.95887167190501,9.095959571905007,8.997894238571675,-9.096304383333333,18.09419862190501,0.10015574821978257
18,58353.59989601852,58372.905455810185,58363.25267591435,695.0001525000553,569.0,True,8.957321249219628,9.101446293156362,8.996700247462162,-9.093548664323375,18.090248911785537,0.10228999994212923
19,58698.68322921296,58717.43322921296,58708.05822921296,675.0,554.0,True,8.944594162887407,9.096162502237588,8.99375728563109,-9.101965072202164,18.095722357833257,0.09832326119097227
20,59042.59989590278,59057.98878476852,59050.29434033565,553.9999991665827,405.0,True,8.947198307429938,9.08375852965216,8.98710852965216,-9.11219886419753,18.099307393849692,0.09491862293836796
