,mjd_start,mjd_end,mjd_mean,n_expected,n_actual,good_data,avg_mag_auto,avg_mag_aper1,avg_mag_aper2,avg_phot_aper2,avg_magzero,avg_magzero_std
0,54200.40613445602,54213.23946778935,54206.82280112269,462.0000000000873,24.0,True,1.25e+19,12.488097925456366,12.056912508789699,-6.04468125,18.1015937587897,0.10511171416091902
1,54228.12886892361,54248.04492782408,54238.08689837385,716.9781204168394,103.0,True,2.815533980582524e+19,4.854368932038835e+18,7.766990291262136e+18,1.7716793786407776,18.1054312270933,0.10842765735100321
2,54540.93322922454,54558.15545138889,54549.54434030672,619.9999979167187,50.0,True,1e+19,12.700685199168396,12.366445999168398,-5.736635,18.10308099916839,0.10680856655456526
3,54617.322628483795,54627.40595767361,54622.3642930787,362.99985083338106,74.0,True,1.7567567567567567e+19,1.3513513513513513e+18,1.3513513513513513e+18,-4.676644459459459,18.141457655803578,0.10039873775873978
4,54885.73878478009,54902.18322918982,54893.96100698496,591.9999987500778,21.0,True,4.761904761904762e+18,12.501230874710085,12.09207896994818,-6.021200476190477,18.113279446138655,0.10509193222118565
5,55005.5448805787,55023.82268564815,55014.683783113425,658.0009825000889,73.0,True,1.0958904109589041e+19,12.538086725921632,2.7397260273972603e+18,-3.055362876712328,18.157122890305192,0.09658270306500982
6,55230.21100704861,55247.21100699074,55238.71100701968,611.9999979168351,41.0,True,7.317073170731707e+18,2.4390243902439025e+18,2.4390243902439025e+18,-3.2768958536585373,18.114107145439707,0.10471804398699486
7,55394.655971643515,55414.7115918287,55404.68378173611,722.0023266667267,72.0,True,5.555555555555555e+18,12.298413144036399,11.921352727369733,-6.218394166666666,18.1397468940364,0.10052733543565538
8,55581.32211809028,55591.79434034722,55586.55822921875,377.00000125009683,33.0,True,9.090909090909091e+18,12.875649873973964,3.0303030303030303e+18,-2.531507575757576,18.115558358822444,0.10860166615341645
9,55783.79483575231,55802.73934241898,55793.267089085646,682.0022400000016,57.0,True,4.0350877192982454e+19,5.263157894736842e+18,8.771929824561404e+18,3.4174247368421056,18.11887079969707,0.10088435463219357
10,55927.0721180787,55933.98878474537,55930.530451412036,249.00000000017462,19.0,True,12.232011966484471,12.732568808589734,12.443491966484473,-5.671351578947369,18.11484354543184,0.10660332818844406
11,56172.90592873842,56193.32266953704,56183.11429913773,735.0026687502104,102.0,True,1.4705882352941177e+19,9.803921568627451e+17,2.9411764705882353e+18,-3.4148522549019606,18.14816321846457,0.09744634196322578
12,56264.40545142361,56280.2943403125,56272.34989586806,572.0000000000582,21.0,True,4.761904761904762e+18,12.546518193759008,4.761904761904762e+18,-1.1623904761904758,18.1124743842352,0.10453655206734813
13,56561.767038275466,56577.68377040509,56569.72540434028,573.0023566665477,105.0,True,6.666666666666667e+18,12.272935172829037,9.523809523809523e+17,-5.276822285714286,18.145053172829037,0.09792727098766514
14,56606.84990069445,56624.961006909725,56615.90545380209,651.9998237499967,35.0,True,2.857142857142857e+18,12.314083934947423,11.831213934947423,-6.220535714285713,18.05174964923314,0.1259399571031842
15,56960.30668981482,56962.390011574076,56961.34835069445,74.99958333332324,3.0,False,10.488046243438722,10.84987624343872,10.583942910105387,-6.17496,16.758902910105387,0.47830829157002697
16,57329.8675,57329.8675,57329.8675,0.0,1.0,False,10.817480279846192,11.029740279846193,10.979020279846193,-9.48884,20.467860279846192,1.0671468436279277
17,57340.61806712963,57340.61806712963,57340.61806712963,0.0,1.0,False,14.597254416732786,14.680724416732787,14.610574416732785,-1.39975,16.010324416732786,1.407640658737181
18,57666.62767362269,57678.766562592595,57672.69711810764,437.0000029166986,43.0,True,1.3953488372093024e+19,2.3255813953488374e+18,4.651162790697675e+18,-0.7959437209302329,18.10168422645746,0.09464029751906279
19,58013.18322921296,58030.266562592595,58021.72489590278,615.0000016667764,31.0,True,1.2903225806451614e+19,3.2258064516129034e+18,3.2258064516129034e+18,-2.3599454838709675,18.09691073255231,0.09954754863123744
20,58355.5165625463,58373.34989586806,58364.43322920718,641.9999995833496,35.0,True,1.7142857142857142e+19,2.857142857142857e+18,8.571428571428571e+18,3.093490571428571,18.106667151947022,0.16016707544730027
21,58702.65545143519,58718.29434037037,58710.47489590278,563.0000016664853,18.0,True,1.111111111111111e+19,12.67002598651886,12.231828208741083,-5.867263333333333,18.099091542074415,0.09631395461951343
22,59044.87767364583,59052.62767366898,59048.75267365741,279.0000008334755,18.0,True,1.6666666666666666e+19,12.915136663898894,12.487354441676668,-5.6116311111111115,18.098985552787784,0.0948769520382352
